Phi_ext,I_s_original,I_s_trend,I_s_detrended,I_s_ls_fit
-2.04e-05,0.0005066974213874,0.0005079890940463704,-1.2916726589704604e-06,0.0005066422658738364
-2.038e-05,0.0005068327248652,0.0005079897902669811,-1.1570654017811072e-06,0.0005066449904021439
-2.036e-05,0.0005069881269475,0.0005079904864875918,-1.0023595400917651e-06,0.0005066496359925006
-2.034e-05,0.0005067566260421,0.0005079911827082024,-1.234556666102342e-06,0.0005066561970139147
-2.032e-05,0.0005067322561134,0.000507991878928813,-1.2596228154130489e-06,0.0005066646651043837
-2.03e-05,0.0005069187359346,0.0005079925751494237,-1.0738392148236997e-06,0.000506675029182814
-2.028e-05,0.0005069489069345,0.0005079932713700343,-1.0443644355343342e-06,0.000506687275464823
-2.0260000000000003e-05,0.000506920917136,0.000507993967590645,-1.0730504546450003e-06,0.0005067013874823918
-2.0240000000000003e-05,0.0005068856175746,0.0005079946638112556,-1.1090462366556775e-06,0.0005067173461073441
-2.0220000000000003e-05,0.0005068693264052,0.0005079953600318662,-1.1260336266661784e-06,0.0005067351295786212
-2.0200000000000003e-05,0.0005069825514385,0.0005079960562524769,-1.0135048139768739e-06,0.0005067547135333074
-2.018e-05,0.0005069977473979,0.0005079967524730876,-9.99005075187566e-07,0.0005067760710413663
-2.0160000000000003e-05,0.0005070689133255,0.0005079974486936981,-9.28535368198099e-07,0.0005067991726440405
-2.014e-05,0.0005069794239063,0.0005079981449143088,-1.0187210080088134e-06,0.0005068239863958463
-2.0120000000000004e-05,0.0005071653847288,0.0005079988411349195,-8.33456406119492e-07,0.0005068504779101324
-2.01e-05,0.0005071587671916,0.00050799953735553,-8.407701639300252e-07,0.0005068786104080964
-2.0080000000000004e-05,0.0005071580820123,0.0005080002335761407,-8.421515638407182e-07,0.0005069083447712356
-2.006e-05,0.0005071043967452,0.0005080009297967514,-8.965330515513714e-07,0.00050693963959711
-2.0040000000000005e-05,0.0005072959703449,0.000508001626017362,-7.05655672462004e-07,0.0005069724512583863
-2.002e-05,0.0005071278445629,0.0005080023222379727,-8.744776750726655e-07,0.0005070067339650262
-2e-05,0.0005071830898515,0.0005080030184585833,-8.199286070833655e-07,0.0005070424398295928
-1.998e-05,0.0005073203804765,0.0005080037146791939,-6.833342026938598e-07,0.0005070795189355083
-1.996e-05,0.0005073684527226,0.0005080044108998046,-6.359581772045955e-07,0.0005071179194082413
-1.994e-05,0.0005074190701325,0.0005080051071204153,-5.860369879152373e-07,0.0005071575874892585
-1.992e-05,0.0005073797261668,0.0005080058033410258,-6.260771742257676e-07,0.0005071984676126779
-1.9900000000000003e-05,0.0005075024775194,0.0005080064995616365,-5.040220422365465e-07,0.0005072405024844949
-1.9880000000000003e-05,0.000507506431243,0.0005080071957822472,-5.007645392471902e-07,0.0005072836331642674
-1.9860000000000003e-05,0.0005075214046583,0.0005080078920028577,-4.864873445577841e-07,0.0005073277991491595
-1.984e-05,0.0005074740647037,0.0005080085882234684,-5.345235197683944e-07,0.0005073729384601978
-1.9820000000000003e-05,0.0005076472009635,0.0005080092844440791,-3.620834805790653e-07,0.0005074189877306525
-1.98e-05,0.0005075539992922,0.0005080099806646897,-4.559813724896826e-07,0.0005074658822963697
-1.9780000000000004e-05,0.0005078070907793,0.0005080106768853003,-2.035861060003738e-07,0.0005075135562879866
-1.976e-05,0.00050763063234,0.000508011373105911,-3.807407659109797e-07,0.00050756194272483
-1.9740000000000004e-05,0.0005077824888023,0.0005080120693265216,-2.295805242216037e-07,0.0005076109736104348
-1.972e-05,0.0005078014494512,0.0005080127655471323,-2.113160959322678e-07,0.0005076605800294751
-1.9700000000000005e-05,0.0005077989817525,0.0005080134617677429,-2.144800152429488e-07,0.0005077106922460429
-1.968e-05,0.0005078023320473,0.0005080141579883535,-2.1182594105346748e-07,0.0005077612398030532
-1.966e-05,0.0005078132879788,0.0005080148542089642,-2.015662301642308e-07,0.0005078121516227272
-1.964e-05,0.0005076474387695,0.0005080155504295749,-3.681116600748975e-07,0.0005078633561079149
-1.962e-05,0.0005082297469334,0.0005080162466501854,2.1350028321458735e-07,0.0005079147812441897
-1.96e-05,0.0005081009054599,0.0005080169428707961,8.396258910391748e-08,0.000507966354702519
-1.958e-05,0.0005081361867933,0.0005080176390914068,1.1854770189318516e-07,0.0005080180039423938
-1.956e-05,0.0005079713772211,0.0005080183353120174,-4.6958090917331545e-08,0.0005080696563152564
-1.9540000000000003e-05,0.0005079499663588,0.000508019031532628,-6.906517382803366e-08,0.0005081212391680836
-1.9520000000000003e-05,0.000508257972748,0.0005080197277532387,2.382449947613014e-07,0.0005081726799469707
-1.9500000000000003e-05,0.0005081168245351,0.0005080204239738493,9.640056125072034e-08,0.0005082239063005814
-1.9480000000000003e-05,0.0005082628733364,0.00050802112019446,2.4175314194008896e-07,0.0005082748461833085
-1.946e-05,0.0005082946749254,0.0005080218164150706,2.728585103293959e-07,0.000508325427957991
-1.9440000000000004e-05,0.0005083175434663,0.0005080225126356812,2.950308306187482e-07,0.0005083755804980611
-1.942e-05,0.000508491583636,0.0005080232088562919,4.6837477970813196e-07,0.0005084252332889437
-1.9400000000000004e-05,0.0005081627373373,0.0005080239050769026,1.3883226039743037e-07,0.0005084743165286126
-1.938e-05,0.0005083913317678,0.0005080246012975131,3.6673047028692226e-07,0.0005085227612270956
-1.9360000000000004e-05,0.0005084519704598,0.0005080252975181238,4.2667294167621824e-07,0.00050857049930486
-1.934e-05,0.0005084691851807,0.0005080259937387345,4.431914419655066e-07,0.0005086174636898562
-1.9320000000000005e-05,0.0005084178731393,0.000508026689959345,3.9118317995490495e-07,0.0005086635884131746
-1.93e-05,0.000508508928169,0.0005080273861799557,4.815419890442322e-07,0.0005087088087030812
-1.928e-05,0.0005084321189864,0.0005080280824005664,4.0403658583361077e-07,0.0005087530610773849
-1.926e-05,0.0005089555065288,0.000508028778621177,9.267279076230093e-07,0.0005087962834339426
-1.924e-05,0.0005088406706481,0.0005080294748417876,8.111958063123292e-07,0.0005088384151392034
-1.922e-05,0.0005087973984662,0.0005080301710623982,7.672274038017773e-07,0.0005088793971146621
-1.9200000000000003e-05,0.0005086935154304,0.0005080308672830089,6.626481473911332e-07,0.0005089191719210951
-1.9180000000000003e-05,0.000508639091776,0.0005080315635036196,6.075282723803921e-07,0.0005089576838404481
-1.9160000000000003e-05,0.0005088937818587,0.0005080322597242301,8.615221344698875e-07,0.0005089948789552905
-1.9140000000000003e-05,0.0005088830757707,0.0005080329559448408,8.501198258591353e-07,0.0005090307052256835
-1.912e-05,0.0005088384506354,0.0005080336521654515,8.047984699485538e-07,0.0005090651125633783
-1.9100000000000003e-05,0.0005088702072945,0.0005080343483860621,8.35858908437891e-07,0.0005090980529032366
-1.908e-05,0.0005088969555242,0.0005080350446066727,8.619109175272846e-07,0.0005091294802717534
-1.9060000000000004e-05,0.0005090424603224,0.0005080357408272834,1.0067194951165993e-06,0.0005091593508526158
-1.904e-05,0.0005087898825067,0.000508036437047894,7.534454588060567e-07,0.0005091876230491652
-1.9020000000000004e-05,0.0005091035624933,0.0005080371332685047,1.066429224795334e-06,0.000509214257543718
-1.9e-05,0.0005090834509529,0.0005080378294891153,1.0456214637847043e-06,0.0005092392173536102
-1.8980000000000005e-05,0.0005090858013633,0.0005080385257097259,1.0472756535740823e-06,0.0005092624678839416
-1.896e-05,0.0005091049712881,0.0005080392219303366,1.065749357763413e-06,0.0005092839769768892
-1.894e-05,0.0005091281569423,0.0005080399181509473,1.0882387913527941e-06,0.0005093037149575663
-1.892e-05,0.0005091090074886,0.0005080406143715578,1.068393117042185e-06,0.0005093216546763263
-1.89e-05,0.0005091362248424,0.0005080413105921685,1.0949142502314968e-06,0.0005093377715474777
-1.888e-05,0.0005091790455159,0.0005080420068127792,1.1370387031207994e-06,0.0005093520435843344
-1.886e-05,0.0005093746050084,0.0005080427030333897,1.3319019750102296e-06,0.0005093644514305659
-1.8840000000000003e-05,0.0005092578872101,0.0005080433992540004,1.2144879560996042e-06,0.0005093749783877962
-1.8820000000000003e-05,0.0005092567060413,0.0005080440954746111,1.2126105666888974e-06,0.0005093836104394096
-1.8800000000000003e-05,0.0005092708674322,0.0005080447916952217,1.2260757369783257e-06,0.0005093903362705386
-1.8780000000000003e-05,0.0005093378410157,0.0005080454879158323,1.292353099867664e-06,0.0005093951472841954
-1.8760000000000003e-05,0.0005093011693996,0.000508046184136443,1.2549852631569885e-06,0.0005093980376135285
-1.874e-05,0.0005094644231831,0.0005080468803570536,1.4175428260464586e-06,0.0005093990041301888
-1.8720000000000004e-05,0.0005094160304083,0.0005080475765776643,1.3684538306356873e-06,0.0005093980464487898
-1.87e-05,0.000509363925383,0.000508048272798275,1.3156525847250787e-06,0.0005093951669274566
-1.8680000000000004e-05,0.0005092617128419,0.0005080489690188855,1.2127438230144678e-06,0.0005093903706644634
-1.866e-05,0.000509155046253,0.0005080496652394962,1.1053810135037848e-06,0.0005093836654909666
-1.8640000000000004e-05,0.0005095381422499,0.0005080503614601069,1.487780789793166e-06,0.0005093750619598355
-1.862e-05,0.0005094811802296,0.0005080510576807174,1.4301225488825729e-06,0.0005093645733306102
-1.8600000000000005e-05,0.0005094250648585,0.0005080517539013281,1.3733109571718383e-06,0.0005093522155505923
-1.858e-05,0.0005094668262259,0.0005080524501219388,1.4143761039611636e-06,0.0005093380072321109
-1.856e-05,0.0005093338131908,0.0005080531463425494,1.2806668482506518e-06,0.000509321969625982
-1.854e-05,0.000509467625344,0.00050805384256316,1.4137827808399523e-06,0.0005093041265912112
-1.852e-05,0.0005095737940576,0.0005080545387837707,1.5192552738292663e-06,0.0005092845045609753
-1.85e-05,0.0005093940006549,0.0005080552350043813,1.338765650518714e-06,0.0005092631325049332
-1.8480000000000003e-05,0.0005093529060967,0.000508055931224992,1.2969748717080133e-06,0.000509240041887923
-1.8460000000000003e-05,0.0005092153465967,0.0005080566274456026,1.1587191510974149e-06,0.0005092152666250983
-1.8440000000000003e-05,0.0005095105712617,0.0005080573236662132,1.4532475954867575e-06,0.000509188843033571
-1.8420000000000003e-05,0.0005093176163964,0.0005080580198868239,1.2595965095760914e-06,0.0005091608097806323
-1.84e-05,0.0005092102328682,0.0005080587161074346,1.1515167607654888e-06,0.0005091312078286215
-1.8380000000000004e-05,0.000509616937638,0.0005080594123280451,1.5575253099548358e-06,0.0005091000803765169
-1.836e-05,0.0005093245538323,0.0005080601085486558,1.2644452836442195e-06,0.0005090674727983552
-1.8340000000000004e-05,0.0005092907926399,0.0005080608047692665,1.2299878706335463e-06,0.0005090334325785205
-1.832e-05,0.000509246404925,0.000508061500989877,1.184903935122928e-06,0.0005089980092440575
-1.8300000000000004e-05,0.0005097171388961,0.0005080621972104877,1.6549416856123222e-06,0.0005089612542940424
-1.828e-05,0.000509224428895,0.0005080628934310984,1.161535463901583e-06,0.0005089232211261683
-1.8260000000000005e-05,0.0005092285581029,0.000508063589651709,1.1649684511909906e-06,0.0005088839649605983
-1.824e-05,0.0005092382357105,0.0005080642858723197,1.1739498381803685e-06,0.0005088435427612469
-1.822e-05,0.0005091819447139,0.0005080649820929303,1.1169626209697053e-06,0.0005088020131545477
-1.82e-05,0.0005092352978805,0.0005080656783135409,1.1696195669591266e-06,0.0005087594363458709
-1.818e-05,0.0005091555814797,0.0005080663745341516,1.0892069455483875e-06,0.0005087158740336834
-1.816e-05,0.0005089308886026,0.0005080670707547623,8.638178478377742e-07,0.0005086713893215799
-1.8140000000000003e-05,0.0005088186035026,0.0005080677669753728,7.508365272271451e-07,0.000508626046628304
-1.8120000000000003e-05,0.0005086905494154,0.0005080684631959835,6.220862194165162e-07,0.0005085799115959088
-1.8100000000000003e-05,0.000508765970294,0.0005080691594165942,6.968108774058112e-07,0.0005085330509961575
-1.8080000000000003e-05,0.0005087618171129,0.0005080698556372047,6.919614756952137e-07,0.0005084855326353244
-1.8060000000000003e-05,0.000508652687891,0.0005080705518578154,5.821360331845563e-07,0.0005084374252575164
-1.8040000000000003e-05,0.0005086458954299,0.0005080712480784261,5.74647351473897e-07,0.0005083887984466566
-1.802e-05,0.000508454307471,0.0005080719442990367,3.8236317196336557e-07,0.0005083397225272777
-1.8000000000000004e-05,0.0005083292068564,0.0005080726405196473,2.565663367526871e-07,0.000508290268464241
-1.798e-05,0.0005083444533458,0.0005080733367402579,2.711166055421009e-07,0.0005082405077615725
-1.7960000000000004e-05,0.0005084680556577,0.0005080740329608686,3.9402269683141717e-07,0.0005081905123604939
-1.794e-05,0.00050810419094,0.0005080747291814793,2.9461758520765886e-08,0.0005081403545368683
-1.7920000000000005e-05,0.0005080957445806,0.0005080754254020898,2.0319178510217438e-08,0.0005080901067981304
-1.79e-05,0.0005080112372278,0.0005080761216227005,-6.488439490055266e-08,0.0005080398417799253
-1.7880000000000005e-05,0.0005079079055837,0.0005080768178433112,-1.6891225961121123e-07,0.0005079896321425239
-1.7860000000000002e-05,0.0005078573104335,0.0005080775140639218,-2.2020363042176382e-07,0.0005079395504672486
-1.7840000000000002e-05,0.0005077379492783,0.0005080782102845324,-3.4026100623240144e-07,0.0005078896691529625
-1.7820000000000002e-05,0.0005079948192902,0.0005080789065051431,-8.408721494307988e-08,0.0005078400603128607
-1.7800000000000002e-05,0.0005075514382481,0.0005080796027257537,-5.281644776536842e-07,0.0005077907956716445
-1.7780000000000003e-05,0.0005075526134266,0.0005080802989463644,-5.276855197643843e-07,0.0005077419464632589
-1.7760000000000003e-05,0.000507768413756,0.000508080995166975,-3.125814109750623e-07,0.0005076935833293263
-1.7740000000000003e-05,0.0005074701523623,0.0005080816913875856,-6.115390252856403e-07,0.0005076457762184266
-1.7720000000000003e-05,0.0005074188230893,0.0005080823876081963,-6.635645188962863e-07,0.0005075985942863641
-1.7700000000000003e-05,0.0005074358532531,0.000508083083828807,-6.472305757069608e-07,0.0005075521057975694
-1.768e-05,0.0005072550295035,0.0005080837800494175,-8.287505459175434e-07,0.0005075063780277628
-1.7660000000000004e-05,0.0005069965666656,0.0005080844762700282,-1.0879096044282216e-06,0.0005074614771680324
-1.764e-05,0.0005069024149931,0.0005080851724906389,-1.1827574975388326e-06,0.0005074174682304693
-1.7620000000000004e-05,0.0005071354055071,0.0005080858687112494,-9.504632041494035e-07,0.0005073744149554582
-1.76e-05,0.0005069466046791,0.0005080865649318601,-1.1399602527601641e-06,0.0005073323797208134
-1.7580000000000004e-05,0.0005072574109342,0.0005080872611524708,-8.298502182708294e-07,0.0005072914234528239
-1.756e-05,0.0005069317585014,0.0005080879573730814,-1.156198871681371e-06,0.0005072516055394015
-1.7540000000000005e-05,0.000506938851761,0.000508088653593692,-1.1498018326920253e-06,0.0005072129837453893
-1.752e-05,0.0005069527380569,0.0005080893498143027,-1.136611757402762e-06,0.00050717561413022
-1.7500000000000002e-05,0.0005067245538059,0.0005080900460349133,-1.365492229013325e-06,0.0005071395509679659
-1.7480000000000002e-05,0.0005068463922104,0.000508090742255524,-1.2443500451239263e-06,0.0005071048466699707
-1.7460000000000002e-05,0.0005067859937213,0.0005080914384761346,-1.305444754834688e-06,0.0005070715517101151
-1.7440000000000002e-05,0.0005067707534023,0.0005080921346967452,-1.321381294445219e-06,0.0005070397145528526
-1.7420000000000003e-05,0.0005067115943053,0.0005080928309173559,-1.3812366120558549e-06,0.000507009381584109
-1.7400000000000003e-05,0.0005065845677639,0.0005080935271379666,-1.5089593740665172e-06,0.0005069805970451462
-1.7380000000000003e-05,0.0005067787690123,0.0005080942233585771,-1.3154543462771777e-06,0.0005069534029694813
-1.7360000000000003e-05,0.0005069244254404,0.0005080949195791878,-1.1704941387878209e-06,0.0005069278391229596
-1.7340000000000003e-05,0.0005067733472224,0.0005080956157997985,-1.3222685773984924e-06,0.0005069039429470515
